id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel,c1,c2,c3,c4,c5,m1,m2,m3,m4,m5,m6,m7,m8
xQ85tNQG6jEqM6g9oNu48c9Wa4z2ZH2IFHErNEGfhvhKzYw,QmZRhDpY6g8QHOIs3kb0MbotBLbiXtlQ40per6ux9NSsJD4GYftTNgVL,I3PrDcocvEriAYZ4appgdbXCRsw3pfxGfaIjlBEDKlvz6lb8WWdeeRCoYhcUvV0o-vdTlocUcmghgA,rbernaldez003,4089,1558946390000,78,,,,,,"{'platformId': 'NA1', 'gameId': 3052319378, 'champion': 238, 'queue': 420, 'season': 13, 'timestamp': 1558943666258, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3052323137, 'champion': 238, 'queue': 420, 'season': 13, 'timestamp': 1558941193949, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3052279554, 'champion': 161, 'queue': 420, 'season': 13, 'timestamp': 1558938483909, 'role': 'DUO_SUPPORT', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3052268323, 'champion': 62, 'queue': 420, 'season': 13, 'timestamp': 1558936394201, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3052244369, 'champion': 238, 'queue': 420, 'season': 13, 'timestamp': 1558934337584, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3052223132, 'champion': 54, 'queue': 420, 'season': 13, 'timestamp': 1558932514094, 'role': 'DUO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3052152101, 'champion': 238, 'queue': 420, 'season': 13, 'timestamp': 1558927965970, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3051356399, 'champion': 238, 'queue': 420, 'season': 13, 'timestamp': 1558860239369, 'role': 'SOLO', 'lane': 'MID'}"
m6VmR19M6F0K93-dNoPcpumomOnDvkkIxL40ROFbMbkbwrw,-S9ANMEclTFG9Dh8BseBa6XQDB_5bbMaOV3djjagVW6jlg,nwM6BKHJRXIoSJGd-qBTJuow1bBWKPhJvelP9SaiGctXw-AWoDTAAj59_1GwzP2n62XC4GqBSYe2Pw,Floridian Demon,2095,1557620341000,30,,,,,,"{'platformId': 'NA1', 'gameId': 3040274040, 'champion': 421, 'queue': 420, 'season': 13, 'timestamp': 1557618140021, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3034902117, 'champion': 238, 'queue': 420, 'season': 13, 'timestamp': 1556990663780, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3032452069, 'champion': 238, 'queue': 420, 'season': 13, 'timestamp': 1556688482790, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3000258413, 'champion': 122, 'queue': 420, 'season': 13, 'timestamp': 1552773514720, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3000251745, 'champion': 83, 'queue': 420, 'season': 13, 'timestamp': 1552771572802, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 2999862587, 'champion': 150, 'queue': 420, 'season': 13, 'timestamp': 1552750493854, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 2999675911, 'champion': 150, 'queue': 420, 'season': 13, 'timestamp': 1552716886841, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 2999465994, 'champion': 555, 'queue': 420, 'season': 13, 'timestamp': 1552700976932, 'role': 'SOLO', 'lane': 'TOP'}"
DNSIn-ODNX_2bl5RfUaNEagyszMKLdSXV6mTHscS68GJRXJA,zh2sbXkfOQueFStNJr7Sto46SslKGwY-9DhoCjddI7ZiPXuSJeb5emiD,DOCkdT0jSC4cYuUqo0D8POMWMlcAqAKtChoHQeyONqMU-FwKKJyUxEieBpH7DyHZXIy1DlVWgjCO_w,WraithDaGhost,4057,1558995400000,130,,,,,,"{'platformId': 'NA1', 'gameId': 3052373133, 'champion': 115, 'queue': 420, 'season': 13, 'timestamp': 1558954704429, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3052358647, 'champion': 115, 'queue': 420, 'season': 13, 'timestamp': 1558950207137, 'role': 'DUO_CARRY', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3051449752, 'champion': 2, 'queue': 420, 'season': 13, 'timestamp': 1558886817276, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3051442182, 'champion': 21, 'queue': 420, 'season': 13, 'timestamp': 1558884380335, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3051405122, 'champion': 2, 'queue': 420, 'season': 13, 'timestamp': 1558879575817, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3051373974, 'champion': 86, 'queue': 420, 'season': 13, 'timestamp': 1558866710983, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3049875918, 'champion': 2, 'queue': 420, 'season': 13, 'timestamp': 1558700837526, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3049817133, 'champion': 86, 'queue': 420, 'season': 13, 'timestamp': 1558689354820, 'role': 'SOLO', 'lane': 'TOP'}"
qGOUIDiWKerrJTTg0vH7v_kvsA0i-NRPJR9HwhoyRi-HA7bF,Xy93nu44eCT6HjsUeOnA2UKzmvPpbz4kFTtf_AkoYXbuxcz5hBZd4yOJ,ZXYqFOoAxtKxfhT_t8W1WpMqDWPL-e9t5Mk_SZGlVLcBjsKnbtgxf-yke0_eegVDjbxWCmT868lXfw,FaZeFakayttv,4086,1558961169000,81,,,,,,"{'platformId': 'NA1', 'gameId': 3052353648, 'champion': 80, 'queue': 420, 'season': 13, 'timestamp': 1558946296297, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3052335330, 'champion': 80, 'queue': 420, 'season': 13, 'timestamp': 1558944882673, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3052330029, 'champion': 80, 'queue': 420, 'season': 13, 'timestamp': 1558942319207, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3052304174, 'champion': 80, 'queue': 420, 'season': 13, 'timestamp': 1558940056036, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3052269649, 'champion': 35, 'queue': 420, 'season': 13, 'timestamp': 1558936781236, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3050791758, 'champion': 17, 'queue': 420, 'season': 13, 'timestamp': 1558805177418, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3050050385, 'champion': 35, 'queue': 420, 'season': 13, 'timestamp': 1558714937664, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3049996808, 'champion': 80, 'queue': 420, 'season': 13, 'timestamp': 1558712466200, 'role': 'NONE', 'lane': 'JUNGLE'}"
QcCdAoetRhFEoULlevPy1Oqg45wrfaJDa-TsN4oSH2rOG-4,S3OkQxZKtCayu_d1m-K0MU1isyfYWF0aUpZbtYHSPvLKSwo,H6MKSIDWUo71ziV31aejnymUsjLDA7fVVEtyH4DKOk50lFsvVzw1et3oiNq7R7BsvsjJaFxNEKQHeA,KingAlfredHelp,3440,1558932398000,98,,,,,,"{'platformId': 'NA1', 'gameId': 3052187878, 'champion': 36, 'queue': 420, 'season': 13, 'timestamp': 1558930601674, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3051809878, 'champion': 36, 'queue': 420, 'season': 13, 'timestamp': 1558916403699, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3051698470, 'champion': 36, 'queue': 420, 'season': 13, 'timestamp': 1558913428290, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3050994026, 'champion': 36, 'queue': 420, 'season': 13, 'timestamp': 1558826154997, 'role': 'DUO', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3048240667, 'champion': 36, 'queue': 420, 'season': 13, 'timestamp': 1558486368763, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3047281921, 'champion': 36, 'queue': 420, 'season': 13, 'timestamp': 1558395647277, 'role': 'DUO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3046992637, 'champion': 36, 'queue': 420, 'season': 13, 'timestamp': 1558350265502, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3046664723, 'champion': 36, 'queue': 420, 'season': 13, 'timestamp': 1558312233702, 'role': 'DUO_SUPPORT', 'lane': 'TOP'}"
v15qw3sTVdH7PwrwFieazSdiLvafnKdahpVX_FwPvdpSZ5c,8yNqpa7QWAFCGZMIxbKMiCRn35C8tUKtaxVhq7-yGB0DrQ,Pj7Mn7JlXGf9bkG_pwZ-XSZgb7NMBOeuC57acjkgg5oaY1HQR55TzECV0YCGmbLOYasVELEfTUJr3Q,lordgraybane,2099,1558947233000,55,,,,,,"{'platformId': 'NA1', 'gameId': 3052336309, 'champion': 24, 'queue': 420, 'season': 13, 'timestamp': 1558945439457, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3052331774, 'champion': 23, 'queue': 420, 'season': 13, 'timestamp': 1558943118063, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3052320420, 'champion': 24, 'queue': 420, 'season': 13, 'timestamp': 1558940120485, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3052241544, 'champion': 55, 'queue': 420, 'season': 13, 'timestamp': 1558933702619, 'role': 'DUO_SUPPORT', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3051507938, 'champion': 24, 'queue': 420, 'season': 13, 'timestamp': 1558895467412, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3051505742, 'champion': 24, 'queue': 420, 'season': 13, 'timestamp': 1558894746967, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3051358444, 'champion': 12, 'queue': 420, 'season': 13, 'timestamp': 1558861660370, 'role': 'DUO', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3051318101, 'champion': 67, 'queue': 420, 'season': 13, 'timestamp': 1558855927346, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}"
EAFsvnADNWUGLr1l_MdjdCxof1sN04eYbeQGBFrCd9Mm79g,07_-ftwId3nrI69MyK3gL82Uc9ioLnJz44C39RFRNaXPxeo,xnfGbWDn6RymjtLwlw22mnGq7AHx0R6GaTaSvIbuN9S0hTNk8Ne1JYNpLcSZ46p_b5dYi458NHfeXw,TheAnimes,3350,1554256640000,63,,,,,,"{'platformId': 'NA1', 'gameId': 2963015863, 'champion': 21, 'queue': 420, 'season': 13, 'timestamp': 1548646829826, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2962973419, 'champion': 21, 'queue': 420, 'season': 13, 'timestamp': 1548644389072, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2961646522, 'champion': 21, 'queue': 420, 'season': 13, 'timestamp': 1548539618961, 'role': 'DUO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 2960938391, 'champion': 21, 'queue': 420, 'season': 13, 'timestamp': 1548478790885, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2960889676, 'champion': 21, 'queue': 420, 'season': 13, 'timestamp': 1548476977772, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2960891293, 'champion': 21, 'queue': 420, 'season': 13, 'timestamp': 1548475378243, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 2960871526, 'champion': 21, 'queue': 420, 'season': 13, 'timestamp': 1548473640001, 'role': 'DUO', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2960103403, 'champion': 21, 'queue': 420, 'season': 13, 'timestamp': 1548380414862, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}"
2ft0B0qsvC9ZiD9OySpp4cUndztlBxoxBjI_6EeOx0pk3V8,9sGu9q_-NLmn95KExdM9Krz2eqqPVGjXJ8Kf2o81FwX3wA,6_NX-dgkaU-QZoz6ReSuqXfqZOHMeJeq8M0VEEMUu3DmXQSRQIj0cBEZLxDv4NCUqcPaazn63gljGw,Misantrophe,4089,1558902532000,73,,,,,,"{'platformId': 'NA1', 'gameId': 3051544910, 'champion': 30, 'queue': 420, 'season': 13, 'timestamp': 1558900088163, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3051536006, 'champion': 117, 'queue': 420, 'season': 13, 'timestamp': 1558898178927, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3051437829, 'champion': 117, 'queue': 420, 'season': 13, 'timestamp': 1558887184872, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3051401306, 'champion': 78, 'queue': 420, 'season': 13, 'timestamp': 1558875866860, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3051392297, 'champion': 48, 'queue': 420, 'season': 13, 'timestamp': 1558873586402, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3051387049, 'champion': 131, 'queue': 420, 'season': 13, 'timestamp': 1558870614665, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3050686534, 'champion': 117, 'queue': 420, 'season': 13, 'timestamp': 1558783877571, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3050693351, 'champion': 117, 'queue': 420, 'season': 13, 'timestamp': 1558779982014, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}"
QSP-XVUBVxbD8QWUh6S2Vx3nhAvqOTprB8iPCAjUsHIRxRw,WV6JEHV8VQI3p8dC73TtyLQw9oXLSZbq_6Ynp4TA5B4Mvw,sT6DHwf9QmI78tsvzh_61lCQu9Bfe6nt2qyenvp2DQhbWhnW3aVkymQbzoaim-wZwrUUS9wbmF_-IQ,pandka,4088,1557288467000,42,,,,,,"{'platformId': 'NA1', 'gameId': 3037713157, 'champion': 238, 'queue': 420, 'season': 13, 'timestamp': 1557286735239, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3022428104, 'champion': 517, 'queue': 420, 'season': 13, 'timestamp': 1555474642303, 'role': 'DUO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3022444878, 'champion': 517, 'queue': 420, 'season': 13, 'timestamp': 1555473884379, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3022376976, 'champion': 85, 'queue': 420, 'season': 13, 'timestamp': 1555471736982, 'role': 'DUO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3016440208, 'champion': 517, 'queue': 420, 'season': 13, 'timestamp': 1554708815311, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3012669965, 'champion': 107, 'queue': 420, 'season': 13, 'timestamp': 1554262297574, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3012621413, 'champion': 81, 'queue': 420, 'season': 13, 'timestamp': 1554259913265, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2998982982, 'champion': 81, 'queue': 420, 'season': 13, 'timestamp': 1552622454536, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}"
_XvGfElI8xhYY3Q_poZVKvVHD0w4OsyJUsL8v1GHj5sTuBA,OkZaY7ZMsZoFGxgDFClUbl_GLEUNDNE4bvLjUNg_atOj47o,Yjgb3LOKsMEHEz-uVKqSjuY38dCoIxs8vrFDVU6DZpkN6k3BHDmlNnnhRZrEUkEURb7IJccaAsUrRQ,Nomorebronze2,4086,1558934263000,107,,,,,,"{'platformId': 'NA1', 'gameId': 3052223542, 'champion': 222, 'queue': 420, 'season': 13, 'timestamp': 1558932610927, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3051182577, 'champion': 203, 'queue': 420, 'season': 13, 'timestamp': 1558842778309, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3051137792, 'champion': 203, 'queue': 420, 'season': 13, 'timestamp': 1558840200551, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3051119451, 'champion': 83, 'queue': 420, 'season': 13, 'timestamp': 1558838255044, 'role': 'DUO_SUPPORT', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3050779968, 'champion': 266, 'queue': 420, 'season': 13, 'timestamp': 1558801574094, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3050759867, 'champion': 266, 'queue': 420, 'season': 13, 'timestamp': 1558799857162, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3050557118, 'champion': 163, 'queue': 420, 'season': 13, 'timestamp': 1558761906906, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3050519058, 'champion': 136, 'queue': 420, 'season': 13, 'timestamp': 1558758346027, 'role': 'NONE', 'lane': 'JUNGLE'}"
tsDHDf8neZkI6GjEGqE4yxVGifwiigCAb8iZzipW1mYBtqQ,95Pl3975OEPgf1u3fp72bgplwOw7TmyU29nnqae_6zyp0a8,El7DQAJKHQBKJkT_wPZgNQ5nJuY_4_ilPkPvUWWA27pNBpQEX2P16g2_E9z7_OWj5X9XrxNLSQmuzA,krissybaby69,13,1558489791000,38,,,,,,"{'platformId': 'NA1', 'gameId': 3034309820, 'champion': 143, 'queue': 420, 'season': 13, 'timestamp': 1556940821534, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3034259212, 'champion': 143, 'queue': 420, 'season': 13, 'timestamp': 1556938585333, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3030491629, 'champion': 21, 'queue': 420, 'season': 13, 'timestamp': 1556427956938, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3030448255, 'champion': 21, 'queue': 420, 'season': 13, 'timestamp': 1556426152743, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3030441102, 'champion': 21, 'queue': 420, 'season': 13, 'timestamp': 1556424410416, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3030397883, 'champion': 21, 'queue': 420, 'season': 13, 'timestamp': 1556421772536, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2977176643, 'champion': 21, 'queue': 420, 'season': 13, 'timestamp': 1550101363909, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2972430563, 'champion': 21, 'queue': 420, 'season': 13, 'timestamp': 1549572678047, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}"
_Cnqlum57GFyBWj0exmvOBTIHxh03WBtykVJTddudHKKPs0,O1L1kFi91hs-6JKk5g2XqHFzN4p0srvVCIHhYFG8qm4A9t4,QfHU2t8udKN3JiiA0Lk7EEHWjUOCq1GZyYSM5vGuFivFhdD55DxgWqRCFWjxp4YeUADWI7ukxrQJKQ,necromancerh,4057,1558811030000,171,,,,,,"{'platformId': 'NA1', 'gameId': 3050821853, 'champion': 133, 'queue': 420, 'season': 13, 'timestamp': 1558808942317, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3050795595, 'champion': 11, 'queue': 420, 'season': 13, 'timestamp': 1558806646395, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3050783468, 'champion': 21, 'queue': 420, 'season': 13, 'timestamp': 1558803134127, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3050761940, 'champion': 133, 'queue': 420, 'season': 13, 'timestamp': 1558800901572, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3050735702, 'champion': 133, 'queue': 420, 'season': 13, 'timestamp': 1558797637376, 'role': 'DUO_SUPPORT', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3050712039, 'champion': 17, 'queue': 420, 'season': 13, 'timestamp': 1558790386205, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3050710187, 'champion': 245, 'queue': 420, 'season': 13, 'timestamp': 1558788498935, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3050697898, 'champion': 133, 'queue': 420, 'season': 13, 'timestamp': 1558785904644, 'role': 'SOLO', 'lane': 'TOP'}"
Ao0iaJug6te5VE30zpfikCqbaia1o_AXaThodMJw5dEp7Ts,cKcU7YK8Euo74JuYHIGhB0Yy-oZ7R9HsLc6lYpfKiR7zopk,HhtFy628rmbi6SmHM0U-YjQgxOM0qtO1XtP1R6Y15VZ92UZXerNR-2Oxj70pS_SOicttTXlYB7fkww,Anivia Smurf,3806,1558066109000,56,,,,,,"{'platformId': 'NA1', 'gameId': 3044455287, 'champion': 10, 'queue': 420, 'season': 13, 'timestamp': 1558064332156, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3044317955, 'champion': 51, 'queue': 420, 'season': 13, 'timestamp': 1558056003252, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3027051040, 'champion': 22, 'queue': 420, 'season': 13, 'timestamp': 1555990085482, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3010274185, 'champion': 51, 'queue': 420, 'season': 13, 'timestamp': 1553987745010, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3008581027, 'champion': 222, 'queue': 420, 'season': 13, 'timestamp': 1553805577818, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3007786943, 'champion': 14, 'queue': 420, 'season': 13, 'timestamp': 1553666390263, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3007775201, 'champion': 222, 'queue': 420, 'season': 13, 'timestamp': 1553665512700, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 2997542549, 'champion': 15, 'queue': 420, 'season': 13, 'timestamp': 1552451226991, 'role': 'NONE', 'lane': 'JUNGLE'}"
qz0yRmXhOtGmFsQO84qnwr9f-ZqSRhVqmVW3z5BCenYl0eo,eLMhBTAfTJ6Iybes5JbiPR9YcS4PrMCrP9Ip4KiI0neIz3z7fJxlpVs1,_A0zvMrUCkYINhF4HIXAKfPGsWQ2FfVAnMkSHxjU8xQobgW0lhInkWC-o2ryYlSNzDXjoalIgpvYmw,FreeCalories,3368,1555374367000,38,,,,,,"{'platformId': 'NA1', 'gameId': 3021660579, 'champion': 75, 'queue': 420, 'season': 13, 'timestamp': 1555372455925, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3021603950, 'champion': 238, 'queue': 420, 'season': 13, 'timestamp': 1555367599879, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3007320737, 'champion': 238, 'queue': 420, 'season': 13, 'timestamp': 1553626283430, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3001636210, 'champion': 40, 'queue': 420, 'season': 13, 'timestamp': 1552952399646, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3001569672, 'champion': 40, 'queue': 420, 'season': 13, 'timestamp': 1552947319954, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3001576635, 'champion': 23, 'queue': 420, 'season': 13, 'timestamp': 1552946335367, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3000906796, 'champion': 238, 'queue': 420, 'season': 13, 'timestamp': 1552853046871, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3000890099, 'champion': 238, 'queue': 420, 'season': 13, 'timestamp': 1552851034593, 'role': 'SOLO', 'lane': 'MID'}"
GO1Stqlhn4wUaYp447g9q-B5LtaFKI1W3OeExBeEJuC1ans,C-Gl8AXo-OygNye7YXJMdCYAerPp0HuT0YPNE_XgDwy_QoM,umbRQ6yBC3d4BKUN0CEgXMLpJhjaP6qTXI4Pm6FLLUP6BKflR8IcIcB3VT1KZWy0un6DtdkpR-7dXg,Kat4r1na,3353,1558982074000,124,,,,,,"{'platformId': 'NA1', 'gameId': 3052500794, 'champion': 222, 'queue': 420, 'season': 13, 'timestamp': 1558980353729, 'role': 'DUO', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3050199478, 'champion': 222, 'queue': 420, 'season': 13, 'timestamp': 1558731596098, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3050193274, 'champion': 222, 'queue': 420, 'season': 13, 'timestamp': 1558729340097, 'role': 'DUO_SUPPORT', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3050147828, 'champion': 222, 'queue': 420, 'season': 13, 'timestamp': 1558727272735, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3050183237, 'champion': 222, 'queue': 420, 'season': 13, 'timestamp': 1558726546248, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3050170121, 'champion': 222, 'queue': 420, 'season': 13, 'timestamp': 1558724853695, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3050122766, 'champion': 222, 'queue': 420, 'season': 13, 'timestamp': 1558721878424, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3047074667, 'champion': 222, 'queue': 420, 'season': 13, 'timestamp': 1558372711969, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}"
